   Elapsed time	   MLII	     V2
       0:26.794	 -0.340	 -0.055
       0:26.797	 -0.335	 -0.055
       0:26.800	 -0.340	 -0.060
       0:26.803	 -0.370	 -0.080
       0:26.806	 -0.435	 -0.085
       0:26.808	 -0.490	 -0.105
       0:26.811	 -0.500	 -0.085
       0:26.814	 -0.470	 -0.095
       0:26.817	 -0.400	 -0.045
       0:26.819	 -0.330	 -0.025
       0:26.822	 -0.190	  0.005
       0:26.825	  0.080	  0.105
       0:26.828	  0.420	  0.250
       0:26.831	  0.800	  0.425
       0:26.833	  1.125	  0.645
       0:26.836	  1.450	  0.845
       0:26.839	  1.690	  1.060
       0:26.842	  1.840	  1.230
       0:26.844	  1.865	  1.300
       0:26.847	  1.705	  1.255
       0:26.850	  1.315	  1.060
       0:26.853	  0.785	  0.690
       0:26.856	  0.260	  0.260
       0:26.858	 -0.135	 -0.100
       0:26.861	 -0.355	 -0.320
       0:26.864	 -0.440	 -0.420
       0:26.867	 -0.460	 -0.405
       0:26.869	 -0.420	 -0.350
       0:26.872	 -0.350	 -0.255
       0:26.875	 -0.250	 -0.135
       0:26.878	 -0.225	 -0.040
       0:26.881	 -0.245	 -0.020
       0:26.883	 -0.275	 -0.020
       0:26.886	 -0.300	 -0.040
       0:26.889	 -0.320	 -0.040
       0:26.892	 -0.320	 -0.035
       0:26.894	 -0.310	 -0.025
       0:26.897	 -0.320	 -0.015
       0:26.900	 -0.340	 -0.030
       0:26.903	 -0.360	 -0.075
       0:26.906	 -0.385	 -0.075
       0:26.908	 -0.380	 -0.070
       0:26.911	 -0.375	 -0.060
       0:26.914	 -0.360	 -0.045
       0:26.917	 -0.360	 -0.050
       0:26.919	 -0.390	 -0.055
       0:26.922	 -0.390	 -0.060
       0:26.925	 -0.390	 -0.055
       0:26.928	 -0.375	 -0.035
       0:26.931	 -0.370	 -0.050
       0:26.933	 -0.370	 -0.040
       0:26.936	 -0.375	 -0.050
       0:26.939	 -0.390	 -0.050
       0:26.942	 -0.395	 -0.055
       0:26.944	 -0.385	 -0.045
       0:26.947	 -0.375	 -0.035
       0:26.950	 -0.370	 -0.040
       0:26.953	 -0.375	 -0.050
       0:26.956	 -0.395	 -0.050
       0:26.958	 -0.380	 -0.050
       0:26.961	 -0.375	 -0.030
       0:26.964	 -0.360	 -0.035
       0:26.967	 -0.365	 -0.035
       0:26.969	 -0.360	 -0.040
       0:26.972	 -0.365	 -0.035
       0:26.975	 -0.370	 -0.020
       0:26.978	 -0.365	 -0.005
       0:26.981	 -0.350	 -0.010
       0:26.983	 -0.345	 -0.015
       0:26.986	 -0.360	 -0.030
       0:26.989	 -0.355	 -0.025
       0:26.992	 -0.345	 -0.025
       0:26.994	 -0.335	 -0.010
       0:26.997	 -0.320	 -0.010
       0:27.000	 -0.315	  0.000
       0:27.003	 -0.320	 -0.010
       0:27.006	 -0.320	 -0.005
       0:27.008	 -0.310	  0.000
       0:27.011	 -0.295	  0.020
       0:27.014	 -0.285	  0.015
       0:27.017	 -0.280	  0.015
       0:27.019	 -0.280	  0.010
       0:27.022	 -0.275	  0.010
       0:27.025	 -0.260	  0.025
       0:27.028	 -0.230	  0.060
       0:27.031	 -0.215	  0.065
       0:27.033	 -0.195	  0.080
       0:27.036	 -0.195	  0.070
       0:27.039	 -0.185	  0.085
       0:27.042	 -0.170	  0.110
       0:27.044	 -0.160	  0.120
       0:27.047	 -0.125	  0.125
       0:27.050	 -0.105	  0.140
       0:27.053	 -0.100	  0.145
       0:27.056	 -0.085	  0.160
       0:27.058	 -0.065	  0.185
       0:27.061	 -0.040	  0.195
       0:27.064	 -0.015	  0.200
       0:27.067	 -0.005	  0.210
       0:27.069	  0.000	  0.190
       0:27.072	  0.015	  0.195
       0:27.075	  0.030	  0.215
       0:27.078	  0.055	  0.240
       0:27.081	  0.085	  0.255
       0:27.083	  0.090	  0.255
       0:27.086	  0.100	  0.260
       0:27.089	  0.105	  0.270
       0:27.092	  0.120	  0.280
       0:27.094	  0.130	  0.300
       0:27.097	  0.135	  0.305
       0:27.100	  0.150	  0.295
       0:27.103	  0.155	  0.305
       0:27.106	  0.145	  0.300
       0:27.108	  0.170	  0.315
       0:27.111	  0.165	  0.320
       0:27.114	  0.175	  0.325
       0:27.117	  0.165	  0.320
       0:27.119	  0.155	  0.315
       0:27.122	  0.135	  0.300
       0:27.125	  0.130	  0.300
       0:27.128	  0.125	  0.290
       0:27.131	  0.110	  0.270
       0:27.133	  0.100	  0.260
       0:27.136	  0.090	  0.240
       0:27.139	  0.055	  0.230
       0:27.142	  0.045	  0.235
       0:27.144	  0.015	  0.230
       0:27.147	  0.005	  0.215
       0:27.150	 -0.020	  0.185
       0:27.153	 -0.045	  0.165
       0:27.156	 -0.075	  0.145
       0:27.158	 -0.090	  0.130
       0:27.161	 -0.095	  0.125
       0:27.164	 -0.110	  0.100
       0:27.167	 -0.125	  0.090
       0:27.169	 -0.150	  0.065
       0:27.172	 -0.160	  0.060
       0:27.175	 -0.170	  0.050
       0:27.178	 -0.175	  0.050
       0:27.181	 -0.170	  0.050
       0:27.183	 -0.185	  0.040
       0:27.186	 -0.190	  0.025
       0:27.189	 -0.215	  0.025
       0:27.192	 -0.210	  0.015
       0:27.194	 -0.205	  0.025
       0:27.197	 -0.200	  0.010
       0:27.200	 -0.210	 -0.005
       0:27.203	 -0.210	 -0.020
       0:27.206	 -0.225	 -0.015
       0:27.208	 -0.220	 -0.010
       0:27.211	 -0.230	  0.005
       0:27.214	 -0.215	 -0.005
       0:27.217	 -0.210	 -0.010
       0:27.219	 -0.220	 -0.020
       0:27.222	 -0.230	 -0.005
       0:27.225	 -0.230	 -0.015
       0:27.228	 -0.210	  0.005
       0:27.231	 -0.200	  0.000
       0:27.233	 -0.200	  0.000
       0:27.236	 -0.200	 -0.020
       0:27.239	 -0.215	 -0.020
       0:27.242	 -0.210	 -0.015
       0:27.244	 -0.195	 -0.015
       0:27.247	 -0.180	 -0.005
       0:27.250	 -0.185	 -0.010
       0:27.253	 -0.180	 -0.020
       0:27.256	 -0.200	 -0.015
       0:27.258	 -0.200	 -0.010
       0:27.261	 -0.180	  0.005
       0:27.264	 -0.170	  0.000
       0:27.267	 -0.170	  0.000
       0:27.269	 -0.180	 -0.010
       0:27.272	 -0.195	  0.010
       0:27.275	 -0.185	  0.015
       0:27.278	 -0.180	  0.020
       0:27.281	 -0.170	  0.025
       0:27.283	 -0.165	  0.030
       0:27.286	 -0.180	  0.020
       0:27.289	 -0.190	  0.025
       0:27.292	 -0.180	  0.025
       0:27.294	 -0.170	  0.035
       0:27.297	 -0.160	  0.040
       0:27.300	 -0.170	  0.045
       0:27.303	 -0.185	  0.025
       0:27.306	 -0.195	  0.025
       0:27.308	 -0.190	  0.025
       0:27.311	 -0.165	  0.040
       0:27.314	 -0.165	  0.035
       0:27.317	 -0.160	  0.035
       0:27.319	 -0.180	  0.025
       0:27.322	 -0.210	  0.020
       0:27.325	 -0.215	  0.025
       0:27.328	 -0.195	  0.030
       0:27.331	 -0.190	  0.030
       0:27.333	 -0.185	  0.025
       0:27.336	 -0.205	  0.005
       0:27.339	 -0.210	 -0.005
       0:27.342	 -0.205	  0.020
       0:27.344	 -0.200	  0.015
       0:27.347	 -0.210	  0.010
       0:27.350	 -0.205	  0.000
       0:27.353	 -0.215	 -0.015
       0:27.356	 -0.240	 -0.020
       0:27.358	 -0.235	 -0.020
       0:27.361	 -0.215	  0.000
       0:27.364	 -0.220	  0.005
       0:27.367	 -0.225	 -0.010
       0:27.369	 -0.230	 -0.030
       0:27.372	 -0.240	 -0.035
       0:27.375	 -0.245	 -0.025
       0:27.378	 -0.235	 -0.015
       0:27.381	 -0.235	 -0.015
       0:27.383	 -0.240	 -0.035
       0:27.386	 -0.245	 -0.035
       0:27.389	 -0.255	 -0.055
       0:27.392	 -0.265	 -0.045
       0:27.394	 -0.245	 -0.035
       0:27.397	 -0.250	 -0.035
       0:27.400	 -0.245	 -0.040
       0:27.403	 -0.255	 -0.060
       0:27.406	 -0.275	 -0.065
       0:27.408	 -0.280	 -0.065
       0:27.411	 -0.260	 -0.050
       0:27.414	 -0.255	 -0.055
       0:27.417	 -0.255	 -0.050
       0:27.419	 -0.260	 -0.070
       0:27.422	 -0.275	 -0.075
       0:27.425	 -0.280	 -0.060
       0:27.428	 -0.265	 -0.060
       0:27.431	 -0.260	 -0.065
       0:27.433	 -0.260	 -0.070
       0:27.436	 -0.265	 -0.075
       0:27.439	 -0.285	 -0.075
       0:27.442	 -0.275	 -0.070
       0:27.444	 -0.265	 -0.065
       0:27.447	 -0.265	 -0.070
       0:27.450	 -0.260	 -0.065
       0:27.453	 -0.270	 -0.075
       0:27.456	 -0.290	 -0.080
       0:27.458	 -0.280	 -0.075
       0:27.461	 -0.255	 -0.070
       0:27.464	 -0.225	 -0.065
       0:27.467	 -0.220	 -0.065
       0:27.469	 -0.225	 -0.080
       0:27.472	 -0.210	 -0.085
       0:27.475	 -0.195	 -0.070
       0:27.478	 -0.195	 -0.055
       0:27.481	 -0.185	 -0.060
       0:27.483	 -0.175	 -0.065
       0:27.486	 -0.195	 -0.065
       0:27.489	 -0.195	 -0.070
       0:27.492	 -0.180	 -0.060
       0:27.494	 -0.170	 -0.060
       0:27.497	 -0.150	 -0.055
       0:27.500	 -0.160	 -0.055
       0:27.503	 -0.165	 -0.080
       0:27.506	 -0.160	 -0.070
       0:27.508	 -0.150	 -0.065
       0:27.511	 -0.140	 -0.045
       0:27.514	 -0.145	 -0.055
       0:27.517	 -0.150	 -0.060
       0:27.519	 -0.175	 -0.075
       0:27.522	 -0.185	 -0.100
       0:27.525	 -0.200	 -0.095
       0:27.528	 -0.195	 -0.095
       0:27.531	 -0.205	 -0.090
       0:27.533	 -0.200	 -0.110
       0:27.536	 -0.190	 -0.115
       0:27.539	 -0.195	 -0.115
       0:27.542	 -0.200	 -0.095
       0:27.544	 -0.200	 -0.065
       0:27.547	 -0.205	 -0.060
       0:27.550	 -0.220	 -0.055
       0:27.553	 -0.245	 -0.060
       0:27.556	 -0.270	 -0.065
       0:27.558	 -0.270	 -0.055
       0:27.561	 -0.275	 -0.040
       0:27.564	 -0.270	 -0.065
       0:27.567	 -0.275	 -0.055
       0:27.569	 -0.290	 -0.065
       0:27.572	 -0.305	 -0.075
       0:27.575	 -0.310	 -0.070
       0:27.578	 -0.305	 -0.075
       0:27.581	 -0.310	 -0.080
       0:27.583	 -0.320	 -0.085
       0:27.586	 -0.325	 -0.090
       0:27.589	 -0.340	 -0.085
       0:27.592	 -0.340	 -0.090
       0:27.594	 -0.335	 -0.075
       0:27.597	 -0.325	 -0.080
       0:27.600	 -0.320	 -0.070
       0:27.603	 -0.320	 -0.085
       0:27.606	 -0.335	 -0.080
       0:27.608	 -0.325	 -0.075
       0:27.611	 -0.320	 -0.065
       0:27.614	 -0.310	 -0.070
       0:27.617	 -0.310	 -0.070
       0:27.619	 -0.315	 -0.085
       0:27.622	 -0.330	 -0.075
       0:27.625	 -0.330	 -0.065
       0:27.628	 -0.320	 -0.050
       0:27.631	 -0.325	 -0.060
       0:27.633	 -0.330	 -0.065
       0:27.636	 -0.360	 -0.075
       0:27.639	 -0.435	 -0.095
       0:27.642	 -0.470	 -0.100
       0:27.644	 -0.475	 -0.100
       0:27.647	 -0.435	 -0.080
       0:27.650	 -0.395	 -0.065
       0:27.653	 -0.325	 -0.035
       0:27.656	 -0.235	  0.000
       0:27.658	 -0.010	  0.065
       0:27.661	  0.305	  0.190
       0:27.664	  0.670	  0.365
       0:27.667	  1.045	  0.585
       0:27.669	  1.370	  0.795
       0:27.672	  1.655	  1.005
       0:27.675	  1.830	  1.210
       0:27.678	  1.875	  1.320
       0:27.681	  1.750	  1.285
       0:27.683	  1.390	  1.100
       0:27.686	  0.850	  0.745
       0:27.689	  0.320	  0.325
       0:27.692	 -0.095	 -0.070
       0:27.694	 -0.340	 -0.315
       0:27.697	 -0.425	 -0.440
       0:27.700	 -0.440	 -0.455
       0:27.703	 -0.415	 -0.390
       0:27.706	 -0.340	 -0.285
       0:27.708	 -0.245	 -0.155
       0:27.711	 -0.215	 -0.065
       0:27.714	 -0.225	 -0.025
       0:27.717	 -0.250	 -0.010
       0:27.719	 -0.285	 -0.035
       0:27.722	 -0.295	 -0.050
       0:27.725	 -0.295	 -0.035
       0:27.728	 -0.275	 -0.025
       0:27.731	 -0.275	 -0.025
       0:27.733	 -0.295	 -0.030
       0:27.736	 -0.330	 -0.050
       0:27.739	 -0.355	 -0.070
       0:27.742	 -0.355	 -0.065
       0:27.744	 -0.345	 -0.035
       0:27.747	 -0.350	 -0.040
       0:27.750	 -0.345	 -0.060
       0:27.753	 -0.365	 -0.070
       0:27.756	 -0.370	 -0.060
       0:27.758	 -0.375	 -0.055
       0:27.761	 -0.365	 -0.040
       0:27.764	 -0.360	 -0.050
       0:27.767	 -0.345	 -0.050
       0:27.769	 -0.355	 -0.060
       0:27.772	 -0.365	 -0.065
       0:27.775	 -0.365	 -0.055
       0:27.778	 -0.375	 -0.040
       0:27.781	 -0.345	 -0.050
       0:27.783	 -0.355	 -0.040
       0:27.786	 -0.360	 -0.055
       0:27.789	 -0.365	 -0.055
       0:27.792	 -0.365	 -0.050
       0:27.794	 -0.360	 -0.025
       0:27.797	 -0.345	 -0.030
       0:27.800	 -0.350	 -0.025
       0:27.803	 -0.345	 -0.045
       0:27.806	 -0.360	 -0.040
       0:27.808	 -0.355	 -0.020
       0:27.811	 -0.340	 -0.025
       0:27.814	 -0.335	 -0.020
       0:27.817	 -0.330	 -0.020
       0:27.819	 -0.340	 -0.035
       0:27.822	 -0.340	 -0.030
       0:27.825	 -0.330	 -0.025
       0:27.828	 -0.310	 -0.010
       0:27.831	 -0.305	 -0.010
       0:27.833	 -0.305	  0.000
       0:27.836	 -0.300	 -0.005
       0:27.839	 -0.305	 -0.015
       0:27.842	 -0.295	  0.005
       0:27.844	 -0.285	  0.020
       0:27.847	 -0.265	  0.025
       0:27.850	 -0.260	  0.020
       0:27.853	 -0.255	  0.015
       0:27.856	 -0.250	  0.020
       0:27.858	 -0.240	  0.030
       0:27.861	 -0.235	  0.050
       0:27.864	 -0.210	  0.045
       0:27.867	 -0.200	  0.075
       0:27.869	 -0.195	  0.065
       0:27.872	 -0.175	  0.065
       0:27.875	 -0.160	  0.090
       0:27.878	 -0.140	  0.110
       0:27.881	 -0.110	  0.115
       0:27.883	 -0.100	  0.125
       0:27.886	 -0.095	  0.125
       0:27.889	 -0.080	  0.130
       0:27.892	 -0.060	  0.150
       0:27.894	 -0.030	  0.175
       0:27.897	  0.000	  0.185
       0:27.900	  0.005	  0.195
       0:27.903	  0.025	  0.200
       0:27.906	  0.025	  0.215
       0:27.908	  0.045	  0.230
       0:27.911	  0.070	  0.245
       0:27.914	  0.095	  0.250
       0:27.917	  0.105	  0.265
       0:27.919	  0.115	  0.260
       0:27.922	  0.115	  0.260
       0:27.925	  0.130	  0.280
       0:27.928	  0.150	  0.295
       0:27.931	  0.165	  0.295
       0:27.933	  0.185	  0.295
       0:27.936	  0.185	  0.280
       0:27.939	  0.185	  0.295
       0:27.942	  0.195	  0.310
       0:27.944	  0.210	  0.325
       0:27.947	  0.215	  0.320
       0:27.950	  0.215	  0.315
       0:27.953	  0.205	  0.305
       0:27.956	  0.185	  0.310
       0:27.958	  0.180	  0.310
       0:27.961	  0.180	  0.310
       0:27.964	  0.175	  0.305
       0:27.967	  0.150	  0.290
       0:27.969	  0.130	  0.265
       0:27.972	  0.105	  0.260
       0:27.975	  0.090	  0.245
       0:27.978	  0.070	  0.240
       0:27.981	  0.065	  0.230
       0:27.983	  0.030	  0.200
       0:27.986	  0.015	  0.180
       0:27.989	 -0.025	  0.155
       0:27.992	 -0.050	  0.150
       0:27.994	 -0.055	  0.145
       0:27.997	 -0.080	  0.125
       0:28.000	 -0.100	  0.120
       0:28.003	 -0.125	  0.090
       0:28.006	 -0.150	  0.080
       0:28.008	 -0.165	  0.060
       0:28.011	 -0.165	  0.065
       0:28.014	 -0.165	  0.040
       0:28.017	 -0.185	  0.045
       0:28.019	 -0.190	  0.005
       0:28.022	 -0.190	  0.025
       0:28.025	 -0.200	  0.025
       0:28.028	 -0.195	  0.025
       0:28.031	 -0.190	  0.010
       0:28.033	 -0.205	  0.015
       0:28.036	 -0.210	 -0.010
       0:28.039	 -0.215	 -0.025
       0:28.042	 -0.230	 -0.005
       0:28.044	 -0.220	  0.000
       0:28.047	 -0.210	 -0.010
       0:28.050	 -0.200	 -0.005
       0:28.053	 -0.230	 -0.015
       0:28.056	 -0.230	 -0.020
       0:28.058	 -0.220	 -0.020
       0:28.061	 -0.215	 -0.010
       0:28.064	 -0.200	 -0.015
       0:28.067	 -0.205	 -0.030
       0:28.069	 -0.205	 -0.025
       0:28.072	 -0.215	 -0.030
       0:28.075	 -0.210	 -0.015
       0:28.078	 -0.195	 -0.010
       0:28.081	 -0.195	  0.005
       0:28.083	 -0.190	  0.005
       0:28.086	 -0.200	 -0.010
       0:28.089	 -0.195	 -0.010
       0:28.092	 -0.200	 -0.010
       0:28.094	 -0.190	  0.005
       0:28.097	 -0.175	  0.015
       0:28.100	 -0.175	  0.000
       0:28.103	 -0.180	 -0.010
       0:28.106	 -0.190	 -0.005
       0:28.108	 -0.165	  0.015
       0:28.111	 -0.160	  0.025
       0:28.114	 -0.180	  0.015
       0:28.117	 -0.160	  0.020
       0:28.119	 -0.175	  0.005
       0:28.122	 -0.195	  0.005
       0:28.125	 -0.175	  0.020
       0:28.128	 -0.185	  0.020
       0:28.131	 -0.175	  0.015
       0:28.133	 -0.160	  0.025
       0:28.136	 -0.170	  0.025
       0:28.139	 -0.175	  0.015
       0:28.142	 -0.170	  0.025
       0:28.144	 -0.170	  0.035
       0:28.147	 -0.165	  0.020
       0:28.150	 -0.180	  0.015
       0:28.153	 -0.175	  0.010
       0:28.156	 -0.190	  0.015
       0:28.158	 -0.190	  0.015
       0:28.161	 -0.175	  0.045
       0:28.164	 -0.175	  0.035
       0:28.167	 -0.175	  0.015
       0:28.169	 -0.185	  0.010
       0:28.172	 -0.195	  0.005
       0:28.175	 -0.195	  0.015
       0:28.178	 -0.190	  0.025
       0:28.181	 -0.190	  0.010
       0:28.183	 -0.195	  0.000
       0:28.186	 -0.210	  0.000
       0:28.189	 -0.220	 -0.010
       0:28.192	 -0.220	  0.005
       0:28.194	 -0.210	  0.005
       0:28.197	 -0.205	 -0.010
       0:28.200	 -0.210	 -0.005
       0:28.203	 -0.220	 -0.020
       0:28.206	 -0.230	 -0.025
       0:28.208	 -0.230	 -0.025
       0:28.211	 -0.230	 -0.020
       0:28.214	 -0.215	 -0.015
       0:28.217	 -0.225	 -0.025
       0:28.219	 -0.225	 -0.025
       0:28.222	 -0.250	 -0.035
       0:28.225	 -0.240	 -0.030
       0:28.228	 -0.240	 -0.020
       0:28.231	 -0.230	 -0.025
       0:28.233	 -0.225	 -0.035
       0:28.236	 -0.235	 -0.050
       0:28.239	 -0.255	 -0.050
       0:28.242	 -0.250	 -0.050
       0:28.244	 -0.245	 -0.040
       0:28.247	 -0.240	 -0.045
       0:28.250	 -0.235	 -0.045
       0:28.253	 -0.250	 -0.060
       0:28.256	 -0.270	 -0.060
       0:28.258	 -0.265	 -0.045
       0:28.261	 -0.260	 -0.050
       0:28.264	 -0.250	 -0.050
       0:28.267	 -0.250	 -0.055
       0:28.269	 -0.245	 -0.070
       0:28.272	 -0.265	 -0.065
       0:28.275	 -0.260	 -0.050
       0:28.278	 -0.255	 -0.050
       0:28.281	 -0.245	 -0.050
       0:28.283	 -0.250	 -0.055
       0:28.286	 -0.260	 -0.070
       0:28.289	 -0.270	 -0.085
       0:28.292	 -0.275	 -0.075
       0:28.294	 -0.265	 -0.055
       0:28.297	 -0.255	 -0.065
       0:28.300	 -0.245	 -0.065
       0:28.303	 -0.260	 -0.070
       0:28.306	 -0.285	 -0.090
       0:28.308	 -0.280	 -0.070
       0:28.311	 -0.265	 -0.055
       0:28.314	 -0.255	 -0.070
       0:28.317	 -0.260	 -0.075
       0:28.319	 -0.260	 -0.085
       0:28.322	 -0.270	 -0.075
       0:28.325	 -0.260	 -0.080
       0:28.328	 -0.245	 -0.060
       0:28.331	 -0.235	 -0.070
       0:28.333	 -0.215	 -0.065
       0:28.336	 -0.210	 -0.070
       0:28.339	 -0.205	 -0.070
       0:28.342	 -0.190	 -0.060
       0:28.344	 -0.185	 -0.045
       0:28.347	 -0.180	 -0.050
       0:28.350	 -0.175	 -0.040
       0:28.353	 -0.180	 -0.055
       0:28.356	 -0.190	 -0.060
       0:28.358	 -0.185	 -0.050
       0:28.361	 -0.160	 -0.045
       0:28.364	 -0.135	 -0.035
       0:28.367	 -0.145	 -0.050
       0:28.369	 -0.155	 -0.050
       0:28.372	 -0.165	 -0.075
       0:28.375	 -0.165	 -0.060
       0:28.378	 -0.140	 -0.050
       0:28.381	 -0.125	 -0.040
       0:28.383	 -0.135	 -0.055
       0:28.386	 -0.165	 -0.075
       0:28.389	 -0.170	 -0.085
       0:28.392	 -0.180	 -0.080
       0:28.394	 -0.185	 -0.070
       0:28.397	 -0.200	 -0.090
       0:28.400	 -0.205	 -0.090
       0:28.403	 -0.195	 -0.100
       0:28.406	 -0.210	 -0.115
       0:28.408	 -0.195	 -0.100
       0:28.411	 -0.175	 -0.075
       0:28.414	 -0.185	 -0.060
       0:28.417	 -0.205	 -0.045
       0:28.419	 -0.210	 -0.045
       0:28.422	 -0.240	 -0.055
       0:28.425	 -0.250	 -0.055
       0:28.428	 -0.250	 -0.035
       0:28.431	 -0.250	 -0.040
       0:28.433	 -0.260	 -0.050
       0:28.436	 -0.270	 -0.070
       0:28.439	 -0.285	 -0.080
       0:28.442	 -0.300	 -0.075
       0:28.444	 -0.290	 -0.060
       0:28.447	 -0.295	 -0.080
       0:28.450	 -0.310	 -0.075
       0:28.453	 -0.325	 -0.085
       0:28.456	 -0.330	 -0.090
       0:28.458	 -0.320	 -0.070
       0:28.461	 -0.315	 -0.075
       0:28.464	 -0.310	 -0.080
       0:28.467	 -0.310	 -0.070
       0:28.469	 -0.320	 -0.080
       0:28.472	 -0.330	 -0.090
       0:28.475	 -0.320	 -0.070
       0:28.478	 -0.315	 -0.070
