   Elapsed time	      I	     II	    III	    AVR	    AVL	    AVF	     V1	     V2	     V3	     V4	     V5	     V6
       0:08.840	  0.647	 -4.495	 -5.511	  1.869	  2.062	 -5.051	  3.105	 -8.242	-10.799	  2.234	 -4.685	  0.330
       0:08.844	  0.681	 -4.345	 -5.395	  1.778	  2.021	 -4.917	  3.178	 -8.047	-10.593	  2.397	 -4.547	  0.379
       0:08.848	  0.752	 -4.149	 -5.270	  1.644	  1.993	 -4.757	  3.051	 -8.167	-10.523	  2.578	 -4.348	  0.511
       0:08.852	  0.855	 -3.866	 -5.090	  1.451	  1.956	 -4.525	  2.725	 -8.791	-10.650	  2.745	 -4.109	  0.676
       0:08.856	  0.982	 -3.474	 -4.825	  1.191	  1.887	 -4.196	  2.209	 -9.641	-10.876	  2.980	 -3.776	  0.864
       0:08.860	  1.065	 -2.969	 -4.404	  0.897	  1.717	 -3.734	  1.675	-10.353	-11.095	  3.302	 -3.413	  1.222
       0:08.864	  1.082	 -2.500	 -3.951	  0.655	  1.500	 -3.273	  1.276	-10.858	-11.239	  3.649	 -3.067	  1.739
       0:08.868	  0.985	 -2.296	 -3.650	  0.601	  1.301	 -3.020	  1.011	-11.221	-11.327	  3.879	 -2.806	  2.023
       0:08.872	  0.936	 -2.693	 -3.998	  0.824	  1.451	 -3.392	  0.985	-11.230	-11.500	  3.621	 -3.005	  1.843
       0:08.875	  0.864	 -3.355	 -4.588	  1.191	  1.709	 -4.018	  1.284	-10.900	-11.706	  2.930	 -3.614	  1.435
       0:08.879	  0.619	 -3.944	 -4.933	  1.608	  1.760	 -4.485	  1.789	-10.425	-11.783	  2.248	 -4.325	  0.954
       0:08.883	  0.479	 -4.327	 -5.175	  1.869	  1.810	 -4.797	  2.198	 -9.908	-11.708	  2.029	 -4.626	  0.645
       0:08.887	  0.448	 -4.466	 -5.283	  1.954	  1.848	 -4.922	  2.456	 -9.466	-11.574	  2.052	 -4.636	  0.560
       0:08.891	  0.507	 -4.454	 -5.330	  1.920	  1.902	 -4.940	  2.606	 -9.175	-11.431	  2.095	 -4.632	  0.505
       0:08.895	  0.763	 -4.402	 -5.534	  1.765	  2.132	 -5.015	  2.631	 -9.052	-11.358	  2.092	 -4.678	  0.374
       0:08.899	  0.747	 -4.425	 -5.541	  1.784	  2.127	 -5.029	  2.696	 -8.944	-11.279	  2.114	 -4.680	  0.328
       0:08.903	  0.662	 -4.472	 -5.503	  1.851	  2.065	 -5.034	  2.748	 -8.866	-11.230	  2.124	 -4.685	  0.337
       0:08.907	  0.634	 -4.489	 -5.492	  1.873	  2.046	 -5.038	  2.778	 -8.817	-11.209	  2.123	 -4.683	  0.350
       0:08.911	  0.624	 -4.482	 -5.475	  1.874	  2.033	 -5.026	  2.804	 -8.781	-11.190	  2.129	 -4.665	  0.350
       0:08.914	  0.606	 -4.490	 -5.466	  1.887	  2.020	 -5.025	  2.817	 -8.761	-11.180	  2.124	 -4.663	  0.327
       0:08.918	  0.601	 -4.495	 -5.466	  1.892	  2.016	 -5.028	  2.830	 -8.742	-11.168	  2.123	 -4.658	  0.291
       0:08.922	  0.645	 -4.458	 -5.472	  1.851	  2.042	 -5.011	  2.846	 -8.712	-11.147	  2.126	 -4.658	  0.301
       0:08.926	  0.627	 -4.469	 -5.466	  1.866	  2.029	 -5.015	  2.850	 -8.703	-11.139	  2.119	 -4.683	  0.358
       0:08.930	  0.598	 -4.503	 -5.471	  1.899	  2.018	 -5.034	  2.842	 -8.706	-11.141	  2.101	 -4.685	  0.374
       0:08.934	  0.592	 -4.505	 -5.466	  1.902	  2.011	 -5.033	  2.843	 -8.703	-11.145	  2.093	 -4.685	  0.363
       0:08.938	  0.614	 -4.489	 -5.472	  1.882	  2.026	 -5.028	  2.846	 -8.693	-11.139	  2.092	 -4.680	  0.353
       0:08.942	  0.596	 -4.507	 -5.472	  1.900	  2.018	 -5.036	  2.846	 -8.688	-11.136	  2.080	 -4.683	  0.343
       0:08.946	  0.578	 -4.528	 -5.475	  1.920	  2.010	 -5.049	  2.842	 -8.685	-11.139	  2.067	 -4.686	  0.335
       0:08.949	  0.595	 -4.498	 -5.462	  1.897	  2.011	 -5.028	  2.848	 -8.673	-11.124	  2.082	 -4.670	  0.351
       0:08.953	  0.606	 -4.469	 -5.444	  1.877	  2.008	 -5.003	  2.861	 -8.655	-11.100	  2.096	 -4.650	  0.369
       0:08.957	  0.611	 -4.467	 -5.448	  1.874	  2.013	 -5.005	  2.863	 -8.649	-11.092	  2.090	 -4.654	  0.373
       0:08.961	  0.598	 -4.469	 -5.436	  1.881	  2.000	 -5.000	  2.859	 -8.642	-11.090	  2.082	 -4.647	  0.386
       0:08.965	  0.587	 -4.469	 -5.425	  1.887	  1.989	 -4.993	  2.863	 -8.634	-11.083	  2.074	 -4.645	  0.389
       0:08.969	  0.593	 -4.484	 -5.446	  1.891	  2.003	 -5.011	  2.864	 -8.627	-11.090	  2.065	 -4.652	  0.377
       0:08.973	  0.600	 -4.484	 -5.453	  1.887	  2.010	 -5.015	  2.868	 -8.614	-11.080	  2.064	 -4.649	  0.381
       0:08.977	  0.605	 -4.448	 -5.422	  1.868	  1.997	 -4.982	  2.866	 -8.600	-11.067	  2.067	 -4.634	  0.389
       0:08.981	  0.621	 -4.420	 -5.410	  1.845	  1.998	 -4.962	  2.863	 -8.585	-11.051	  2.069	 -4.623	  0.399
       0:08.984	  0.619	 -4.426	 -5.415	  1.850	  2.000	 -4.967	  2.866	 -8.575	-11.042	  2.059	 -4.624	  0.389
       0:08.988	  0.609	 -4.423	 -5.402	  1.853	  1.989	 -4.959	  2.881	 -8.552	-11.025	  2.064	 -4.616	  0.384
       0:08.992	  0.598	 -4.433	 -5.400	  1.863	  1.982	 -4.964	  2.884	 -8.538	-11.016	  2.064	 -4.605	  0.386
       0:08.996	  0.614	 -4.430	 -5.413	  1.853	  1.997	 -4.969	  2.881	 -8.521	-11.010	  2.059	 -4.595	  0.379
       0:09.000	  0.577	 -4.433	 -5.379	  1.874	  1.961	 -4.953	  2.894	 -8.497	-10.992	  2.062	 -4.580	  0.366
       0:09.004	  0.595	 -4.418	 -5.382	  1.858	  1.972	 -4.948	  2.895	 -8.477	-10.975	  2.056	 -4.580	  0.353
       0:09.008	  0.636	 -4.405	 -5.410	  1.830	  2.007	 -4.954	  2.891	 -8.459	-10.969	  2.046	 -4.587	  0.373
       0:09.012	  0.611	 -4.392	 -5.373	  1.837	  1.975	 -4.930	  2.892	 -8.435	-10.961	  2.049	 -4.593	  0.423
       0:09.016	  0.582	 -4.392	 -5.343	  1.851	  1.946	 -4.915	  2.904	 -8.407	-10.938	  2.047	 -4.588	  0.454
       0:09.019	  0.618	 -4.366	 -5.353	  1.820	  1.969	 -4.907	  2.904	 -8.376	-10.925	  2.039	 -4.583	  0.466
       0:09.023	  0.641	 -4.351	 -5.361	  1.801	  1.984	 -4.904	  2.900	 -8.353	-10.910	  2.029	 -4.572	  0.449
       0:09.027	  0.580	 -4.330	 -5.279	  1.820	  1.913	 -4.851	  2.922	 -8.301	-10.874	  2.057	 -4.531	  0.464
       0:09.031	  0.600	 -4.322	 -5.291	  1.807	  1.928	 -4.853	  2.922	 -8.271	-10.873	  2.065	 -4.511	  0.464
       0:09.035	  0.516	 -4.322	 -5.208	  1.848	  1.845	 -4.812	  2.954	 -8.212	-10.827	  2.103	 -4.446	  0.513
       0:09.039	  0.350	 -4.304	 -5.023	  1.923	  1.670	 -4.711	  3.026	 -8.109	-10.745	  2.170	 -4.333	  0.577
       0:09.043	  0.541	 -4.260	 -5.170	  1.806	  1.838	 -4.761	  2.972	 -8.119	-10.784	  2.124	 -4.358	  0.433
       0:09.047	  0.789	 -4.222	 -5.381	  1.662	  2.069	 -4.848	  2.887	 -8.172	-10.846	  2.057	 -4.441	  0.345
       0:09.051	  0.874	 -4.175	 -5.418	  1.596	  2.129	 -4.843	  2.858	 -8.172	-10.850	  2.052	 -4.520	  0.464
       0:09.054	  0.850	 -4.141	 -5.359	  1.592	  2.088	 -4.797	  2.858	 -8.142	-10.827	  2.070	 -4.507	  0.593
       0:09.058	  0.801	 -4.119	 -5.289	  1.605	  2.028	 -4.752	  2.855	 -8.134	-10.825	  2.092	 -4.426	  0.614
       0:09.062	  0.757	 -4.095	 -5.221	  1.614	  1.972	 -4.704	  2.855	 -8.127	-10.820	  2.113	 -4.373	  0.644
       0:09.066	  0.732	 -4.056	 -5.157	  1.608	  1.928	 -4.654	  2.853	 -8.124	-10.817	  2.137	 -4.314	  0.673
       0:09.070	  0.758	 -4.007	 -5.134	  1.570	  1.930	 -4.618	  2.837	 -8.142	-10.832	  2.147	 -4.284	  0.658
       0:09.074	  0.794	 -3.975	 -5.139	  1.536	  1.949	 -4.605	  2.815	 -8.173	-10.850	  2.145	 -4.275	  0.644
       0:09.078	  0.778	 -3.979	 -5.126	  1.546	  1.935	 -4.600	  2.809	 -8.203	-10.877	  2.147	 -4.275	  0.658
       0:09.082	  0.752	 -3.982	 -5.103	  1.560	  1.910	 -4.590	  2.802	 -8.242	-10.897	  2.137	 -4.266	  0.729
       0:09.086	  0.655	 -3.984	 -5.008	  1.609	  1.815	 -4.542	  2.807	 -8.275	-10.907	  2.149	 -4.209	  0.789
       0:09.089	  0.606	 -3.949	 -4.925	  1.618	  1.748	 -4.484	  2.825	 -8.294	-10.894	  2.183	 -4.157	  0.778
       0:09.093	  0.745	 -3.907	 -5.021	  1.526	  1.866	 -4.511	  2.794	 -8.368	-10.930	  2.158	 -4.165	  0.681
       0:09.097	  0.812	 -3.936	 -5.118	  1.508	  1.948	 -4.574	  2.755	 -8.459	-10.992	  2.101	 -4.252	  0.596
       0:09.101	  0.727	 -4.010	 -5.106	  1.587	  1.900	 -4.605	  2.752	 -8.518	-11.021	  2.059	 -4.342	  0.693
       0:09.105	  0.580	 -4.119	 -5.069	  1.716	  1.807	 -4.641	  2.789	 -8.539	-11.028	  2.042	 -4.364	  0.758
       0:09.109	  0.435	 -4.167	 -4.971	  1.812	  1.686	 -4.616	  2.846	 -8.520	-10.997	  2.057	 -4.335	  0.786
       0:09.113	  0.518	 -4.139	 -5.026	  1.757	  1.755	 -4.629	  2.840	 -8.560	-11.010	  2.039	 -4.346	  0.725
       0:09.117	  0.835	 -4.121	 -5.325	  1.588	  2.064	 -4.770	  2.765	 -8.663	-11.098	  1.940	 -4.454	  0.565
       0:09.121	  0.776	 -4.136	 -5.281	  1.626	  2.011	 -4.755	  2.799	 -8.652	-11.070	  1.948	 -4.461	  0.559
       0:09.125	  0.708	 -4.214	 -5.291	  1.699	  1.982	 -4.799	  2.799	 -8.676	-11.087	  1.915	 -4.502	  0.565
       0:09.128	  0.827	 -4.288	 -5.484	  1.676	  2.139	 -4.933	  2.737	 -8.763	-11.172	  1.820	 -4.596	  0.475
       0:09.132	  0.778	 -4.335	 -5.482	  1.724	  2.113	 -4.956	  2.748	 -8.775	-11.185	  1.807	 -4.605	  0.441
       0:09.136	  0.668	 -4.373	 -5.410	  1.797	  2.023	 -4.938	  2.778	 -8.765	-11.175	  1.815	 -4.598	  0.448
       0:09.140	  0.634	 -4.402	 -5.405	  1.830	  2.003	 -4.951	  2.783	 -8.779	-11.186	  1.796	 -4.619	  0.425
       0:09.144	  0.605	 -4.425	 -5.399	  1.856	  1.985	 -4.959	  2.791	 -8.786	-11.190	  1.783	 -4.631	  0.407
       0:09.148	  0.570	 -4.449	 -5.389	  1.886	  1.962	 -4.966	  2.799	 -8.786	-11.188	  1.776	 -4.631	  0.405
       0:09.152	  0.546	 -4.441	 -5.356	  1.894	  1.935	 -4.946	  2.810	 -8.783	-11.186	  1.788	 -4.623	  0.413
       0:09.156	  0.533	 -4.431	 -5.333	  1.895	  1.917	 -4.930	  2.814	 -8.781	-11.185	  1.797	 -4.613	  0.418
       0:09.160	  0.580	 -4.433	 -5.382	  1.873	  1.964	 -4.954	  2.804	 -8.792	-11.193	  1.783	 -4.621	  0.389
       0:09.163	  0.592	 -4.418	 -5.379	  1.859	  1.969	 -4.946	  2.799	 -8.796	-11.196	  1.778	 -4.616	  0.346
       0:09.167	  0.585	 -4.425	 -5.379	  1.866	  1.966	 -4.949	  2.796	 -8.794	-11.199	  1.778	 -4.623	  0.340
       0:09.171	  0.601	 -4.433	 -5.404	  1.861	  1.985	 -4.966	  2.797	 -8.791	-11.196	  1.771	 -4.652	  0.384
       0:09.175	  0.637	 -4.405	 -5.412	  1.830	  2.008	 -4.956	  2.819	 -8.773	-11.188	  1.786	 -4.637	  0.408
       0:09.179	  0.644	 -4.366	 -5.379	  1.807	  1.995	 -4.920	  2.835	 -8.765	-11.175	  1.794	 -4.616	  0.404
       0:09.183	  0.681	 -4.345	 -5.395	  1.778	  2.021	 -4.917	  2.830	 -8.758	-11.176	  1.791	 -4.614	  0.399
       0:09.187	  0.846	 -4.204	 -5.420	  1.624	  2.116	 -4.859	  2.850	 -8.716	-11.139	  1.828	 -4.570	  0.438
       0:09.191	  1.023	 -4.029	 -5.422	  1.449	  2.206	 -4.773	  2.881	 -8.662	-11.088	  1.887	 -4.511	  0.500
       0:09.195	  0.866	 -4.173	 -5.408	  1.600	  2.121	 -4.838	  2.851	 -8.701	-11.126	  1.846	 -4.551	  0.461
       0:09.198	  0.562	 -4.456	 -5.387	  1.892	  1.958	 -4.969	  2.791	 -8.791	-11.221	  1.752	 -4.641	  0.364
       0:09.202	  0.324	 -4.683	 -5.376	  2.126	  1.833	 -5.077	  2.763	 -8.856	-11.296	  1.673	 -4.719	  0.284
       0:09.206	  0.260	 -4.734	 -5.363	  2.183	  1.794	 -5.096	  2.781	 -8.859	-11.301	  1.660	 -4.734	  0.260
       0:09.210	  0.281	 -4.704	 -5.355	  2.157	  1.801	 -5.077	  2.807	 -8.837	-11.279	  1.680	 -4.722	  0.265
       0:09.214	  0.242	 -4.739	 -5.350	  2.194	  1.779	 -5.092	  2.791	 -8.848	-11.296	  1.665	 -4.735	  0.247
       0:09.218	  0.279	 -4.676	 -5.325	  2.144	  1.786	 -5.049	  2.796	 -8.830	-11.284	  1.685	 -4.716	  0.265
       0:09.222	  0.377	 -4.585	 -5.332	  2.049	  1.838	 -5.007	  2.806	 -8.806	-11.257	  1.714	 -4.683	  0.291
       0:09.226	  0.446	 -4.541	 -5.356	  1.993	  1.884	 -4.995	  2.810	 -8.789	-11.247	  1.727	 -4.670	  0.307
       0:09.230	  0.466	 -4.538	 -5.373	  1.982	  1.902	 -5.002	  2.820	 -8.775	-11.240	  1.739	 -4.655	  0.322
       0:09.233	  0.487	 -4.518	 -5.374	  1.961	  1.913	 -4.993	  2.820	 -8.768	-11.235	  1.748	 -4.647	  0.327
       0:09.237	  0.515	 -4.469	 -5.353	  1.923	  1.917	 -4.958	  2.815	 -8.763	-11.232	  1.761	 -4.636	  0.327
       0:09.241	  0.528	 -4.440	 -5.337	  1.902	  1.915	 -4.935	  2.815	 -8.757	-11.222	  1.768	 -4.624	  0.327
       0:09.245	  0.523	 -4.440	 -5.332	  1.904	  1.910	 -4.933	  2.819	 -8.752	-11.222	  1.771	 -4.616	  0.332
       0:09.249	  0.547	 -4.426	 -5.343	  1.886	  1.928	 -4.931	  2.817	 -8.745	-11.217	  1.778	 -4.609	  0.332
       0:09.253	  0.552	 -4.408	 -5.330	  1.874	  1.925	 -4.917	  2.822	 -8.735	-11.199	  1.794	 -4.590	  0.346
       0:09.257	  0.556	 -4.400	 -5.325	  1.868	  1.923	 -4.910	  2.825	 -8.729	-11.196	  1.797	 -4.578	  0.353
       0:09.261	  0.567	 -4.400	 -5.337	  1.863	  1.935	 -4.915	  2.822	 -8.729	-11.201	  1.788	 -4.583	  0.350
       0:09.265	  0.565	 -4.389	 -5.324	  1.858	  1.928	 -4.904	  2.812	 -8.742	-11.214	  1.779	 -4.592	  0.355
       0:09.268	  0.549	 -4.391	 -5.309	  1.866	  1.912	 -4.897	  2.815	 -8.745	-11.217	  1.766	 -4.606	  0.381
       0:09.272	  0.557	 -4.402	 -5.328	  1.868	  1.926	 -4.912	  2.817	 -8.747	-11.221	  1.758	 -4.603	  0.379
       0:09.276	  0.593	 -4.364	 -5.327	  1.832	  1.943	 -4.892	  2.822	 -8.737	-11.211	  1.768	 -4.585	  0.402
       0:09.280	  0.588	 -4.361	 -5.319	  1.832	  1.936	 -4.887	  2.825	 -8.732	-11.206	  1.766	 -4.569	  0.399
       0:09.284	  0.556	 -4.369	 -5.294	  1.853	  1.908	 -4.879	  2.827	 -8.735	-11.203	  1.758	 -4.569	  0.379
       0:09.288	  0.564	 -4.371	 -5.304	  1.850	  1.917	 -4.884	  2.824	 -8.739	-11.209	  1.748	 -4.587	  0.394
       0:09.292	  0.575	 -4.377	 -5.322	  1.846	  1.931	 -4.897	  2.822	 -8.742	-11.225	  1.732	 -4.600	  0.413
       0:09.296	  0.570	 -4.377	 -5.317	  1.850	  1.926	 -4.894	  2.822	 -8.747	-11.225	  1.725	 -4.601	  0.405
       0:09.300	  0.572	 -4.358	 -5.299	  1.838	  1.918	 -4.876	  2.825	 -8.740	-11.222	  1.732	 -4.575	  0.412
       0:09.304	  0.565	 -4.350	 -5.284	  1.838	  1.908	 -4.864	  2.828	 -8.737	-11.219	  1.725	 -4.574	  0.413
       0:09.307	  0.562	 -4.377	 -5.309	  1.853	  1.918	 -4.891	  2.824	 -8.747	-11.234	  1.706	 -4.585	  0.404
       0:09.311	  0.554	 -4.399	 -5.322	  1.868	  1.922	 -4.907	  2.832	 -8.743	-11.229	  1.704	 -4.585	  0.402
       0:09.315	  0.565	 -4.384	 -5.319	  1.855	  1.925	 -4.899	  2.832	 -8.743	-11.230	  1.706	 -4.583	  0.404
       0:09.319	  0.587	 -4.343	 -5.299	  1.824	  1.926	 -4.868	  2.820	 -8.748	-11.235	  1.699	 -4.578	  0.413
       0:09.323	  0.582	 -4.332	 -5.283	  1.820	  1.915	 -4.855	  2.824	 -8.750	-11.230	  1.696	 -4.567	  0.428
       0:09.327	  0.585	 -4.345	 -5.299	  1.825	  1.925	 -4.869	  2.827	 -8.753	-11.235	  1.688	 -4.569	  0.441
       0:09.331	  0.578	 -4.350	 -5.297	  1.832	  1.922	 -4.871	  2.833	 -8.748	-11.239	  1.691	 -4.565	  0.451
       0:09.335	  0.560	 -4.359	 -5.289	  1.845	  1.908	 -4.871	  2.833	 -8.752	-11.242	  1.683	 -4.567	  0.441
       0:09.339	  0.575	 -4.358	 -5.302	  1.837	  1.922	 -4.877	  2.822	 -8.761	-11.258	  1.660	 -4.580	  0.426
       0:09.342	  0.578	 -4.350	 -5.297	  1.832	  1.922	 -4.871	  2.814	 -8.768	-11.263	  1.650	 -4.582	  0.413
       0:09.346	  0.570	 -4.356	 -5.296	  1.838	  1.917	 -4.873	  2.814	 -8.770	-11.261	  1.644	 -4.582	  0.417
       0:09.350	  0.556	 -4.373	 -5.297	  1.855	  1.910	 -4.882	  2.812	 -8.773	-11.263	  1.637	 -4.590	  0.418
       0:09.354	  0.546	 -4.381	 -5.296	  1.863	  1.904	 -4.886	  2.807	 -8.778	-11.275	  1.623	 -4.592	  0.420
       0:09.358	  0.531	 -4.391	 -5.291	  1.876	  1.894	 -4.887	  2.804	 -8.784	-11.279	  1.609	 -4.596	  0.407
       0:09.362	  0.492	 -4.410	 -5.271	  1.905	  1.864	 -4.887	  2.819	 -8.775	-11.266	  1.611	 -4.587	  0.412
       0:09.366	  0.500	 -4.415	 -5.284	  1.904	  1.876	 -4.897	  2.822	 -8.771	-11.278	  1.616	 -4.582	  0.408
       0:09.370	  0.542	 -4.397	 -5.309	  1.873	  1.908	 -4.900	  2.810	 -8.779	-11.288	  1.605	 -4.593	  0.420
       0:09.374	  0.549	 -4.386	 -5.304	  1.864	  1.910	 -4.892	  2.820	 -8.770	-11.281	  1.609	 -4.585	  0.425
       0:09.377	  0.534	 -4.361	 -5.265	  1.859	  1.882	 -4.859	  2.828	 -8.760	-11.268	  1.619	 -4.572	  0.415
       0:09.381	  0.523	 -4.338	 -5.230	  1.853	  1.859	 -4.832	  2.845	 -8.742	-11.242	  1.626	 -4.556	  0.453
       0:09.385	  0.510	 -4.307	 -5.186	  1.845	  1.832	 -4.794	  2.866	 -8.719	-11.219	  1.642	 -4.534	  0.498
       0:09.389	  0.502	 -4.304	 -5.175	  1.846	  1.822	 -4.786	  2.877	 -8.711	-11.208	  1.654	 -4.513	  0.459
       0:09.393	  0.528	 -4.273	 -5.170	  1.819	  1.832	 -4.768	  2.882	 -8.704	-11.199	  1.660	 -4.500	  0.412
       0:09.397	  0.533	 -4.261	 -5.163	  1.810	  1.832	 -4.760	  2.900	 -8.688	-11.188	  1.660	 -4.525	  0.441
       0:09.401	  0.542	 -4.260	 -5.172	  1.804	  1.840	 -4.763	  2.900	 -8.683	-11.188	  1.645	 -4.556	  0.507
       0:09.405	  0.546	 -4.222	 -5.137	  1.784	  1.825	 -4.727	  2.887	 -8.686	-11.180	  1.654	 -4.525	  0.520
       0:09.409	  0.562	 -4.162	 -5.093	  1.745	  1.810	 -4.675	  2.845	 -8.706	-11.160	  1.685	 -4.485	  0.544
       0:09.412	  0.569	 -4.129	 -5.067	  1.725	  1.801	 -4.645	  2.812	 -8.721	-11.154	  1.703	 -4.462	  0.564
       0:09.416	  0.572	 -4.106	 -5.047	  1.712	  1.792	 -4.624	  2.802	 -8.727	-11.150	  1.711	 -4.446	  0.539
       0:09.420	  0.574	 -4.096	 -5.039	  1.708	  1.789	 -4.614	  2.804	 -8.725	-11.147	  1.711	 -4.440	  0.536
       0:09.424	  0.583	 -4.082	 -5.034	  1.694	  1.792	 -4.605	  2.802	 -8.725	-11.145	  1.709	 -4.431	  0.569
       0:09.428	  0.588	 -4.108	 -5.065	  1.706	  1.810	 -4.634	  2.797	 -8.732	-11.165	  1.690	 -4.438	  0.569
       0:09.432	  0.580	 -4.142	 -5.092	  1.727	  1.819	 -4.663	  2.791	 -8.743	-11.188	  1.665	 -4.454	  0.534
       0:09.436	  0.588	 -4.157	 -5.114	  1.730	  1.835	 -4.683	  2.786	 -8.750	-11.206	  1.645	 -4.474	  0.511
       0:09.440	  0.590	 -4.181	 -5.141	  1.742	  1.848	 -4.708	  2.788	 -8.755	-11.230	  1.619	 -4.495	  0.503
       0:09.444	  0.572	 -4.227	 -5.168	  1.773	  1.853	 -4.745	  2.796	 -8.758	-11.255	  1.587	 -4.515	  0.487
       0:09.447	  0.560	 -4.302	 -5.232	  1.817	  1.879	 -4.814	  2.796	 -8.773	-11.292	  1.541	 -4.552	  0.446
       0:09.451	  0.544	 -4.346	 -5.260	  1.846	  1.886	 -4.850	  2.792	 -8.791	-11.317	  1.513	 -4.578	  0.392
       0:09.455	  0.528	 -4.340	 -5.237	  1.851	  1.866	 -4.835	  2.796	 -8.796	-11.325	  1.507	 -4.585	  0.364
       0:09.459	  0.523	 -4.359	 -5.252	  1.864	  1.871	 -4.853	  2.796	 -8.806	-11.346	  1.487	 -4.605	  0.394
       0:09.463	  0.536	 -4.368	 -5.273	  1.861	  1.887	 -4.868	  2.789	 -8.817	-11.364	  1.466	 -4.614	  0.422
       0:09.467	  0.516	 -4.376	 -5.261	  1.876	  1.873	 -4.866	  2.783	 -8.828	-11.377	  1.453	 -4.613	  0.391
       0:09.471	  0.513	 -4.387	 -5.270	  1.882	  1.874	 -4.876	  2.784	 -8.828	-11.382	  1.444	 -4.613	  0.364
       0:09.475	  0.516	 -4.386	 -5.271	  1.881	  1.877	 -4.876	  2.783	 -8.830	-11.389	  1.440	 -4.623	  0.366
       0:09.479	  0.508	 -4.397	 -5.275	  1.891	  1.874	 -4.882	  2.786	 -8.828	-11.397	  1.431	 -4.645	  0.387
       0:09.482	  0.493	 -4.425	 -5.288	  1.912	  1.874	 -4.904	  2.789	 -8.830	-11.405	  1.413	 -4.650	  0.386
       0:09.486	  0.513	 -4.430	 -5.312	  1.904	  1.895	 -4.918	  2.783	 -8.840	-11.422	  1.397	 -4.649	  0.366
       0:09.490	  0.534	 -4.413	 -5.317	  1.886	  1.908	 -4.912	  2.778	 -8.842	-11.425	  1.399	 -4.637	  0.350
       0:09.494	  0.518	 -4.392	 -5.279	  1.882	  1.882	 -4.882	  2.779	 -8.842	-11.422	  1.405	 -4.634	  0.333
       0:09.498	  0.507	 -4.394	 -5.270	  1.889	  1.871	 -4.879	  2.778	 -8.845	-11.426	  1.397	 -4.658	  0.328
       0:09.502	  0.507	 -4.418	 -5.294	  1.902	  1.884	 -4.904	  2.778	 -8.848	-11.438	  1.379	 -4.680	  0.355
       0:09.506	  0.503	 -4.415	 -5.288	  1.902	  1.879	 -4.899	  2.776	 -8.846	-11.438	  1.381	 -4.660	  0.363
       0:09.510	  0.502	 -4.407	 -5.278	  1.899	  1.873	 -4.889	  2.783	 -8.833	-11.430	  1.387	 -4.652	  0.355
       0:09.514	  0.518	 -4.405	 -5.292	  1.889	  1.889	 -4.895	  2.815	 -8.765	-11.382	  1.395	 -4.657	  0.328
       0:09.518	  0.526	 -4.435	 -5.330	  1.900	  1.912	 -4.930	  2.908	 -8.569	-11.279	  1.405	 -4.685	  0.283
       0:09.521	  0.539	 -4.436	 -5.345	  1.894	  1.925	 -4.938	  3.060	 -8.255	-11.096	  1.456	 -4.686	  0.258
       0:09.525	  0.574	 -4.314	 -5.257	  1.815	  1.899	 -4.832	  3.154	 -8.046	-10.902	  1.577	 -4.601	  0.314
       0:09.529	  0.644	 -4.145	 -5.158	  1.696	  1.884	 -4.699	  3.078	 -8.098	-10.822	  1.722	 -4.451	  0.426
       0:09.533	  0.678	 -3.930	 -4.977	  1.572	  1.810	 -4.500	  2.840	 -8.652	-10.912	  1.846	 -4.260	  0.601
       0:09.537	  0.721	 -3.623	 -4.712	  1.397	  1.699	 -4.214	  2.431	 -9.533	-11.127	  2.005	 -3.971	  0.871
       0:09.541	  0.791	 -3.193	 -4.353	  1.147	  1.556	 -3.820	  1.946	-10.319	-11.389	  2.243	 -3.583	  1.243
       0:09.545	  0.825	 -2.737	 -3.931	  0.902	  1.361	 -3.381	  1.531	-10.897	-11.601	  2.534	 -3.168	  1.605
       0:09.549	  0.781	 -2.441	 -3.592	  0.776	  1.170	 -3.064	  1.214	-11.332	-11.761	  2.763	 -2.882	  1.824
       0:09.553	  0.717	 -2.629	 -3.716	  0.902	  1.199	 -3.219	  1.085	-11.459	-11.930	  2.658	 -2.987	  1.814
       0:09.556	  0.634	 -3.235	 -4.239	  1.247	  1.420	 -3.784	  1.268	-11.163	-12.090	  2.116	 -3.531	  1.505
       0:09.560	  0.454	 -3.822	 -4.645	  1.629	  1.533	 -4.281	  1.696	-10.683	-12.144	  1.489	 -4.240	  1.005
       0:09.564	  0.377	 -4.253	 -5.000	  1.884	  1.672	 -4.675	  2.109	-10.152	-12.082	  1.173	 -4.668	  0.613
       0:09.568	  0.426	 -4.415	 -5.211	  1.940	  1.802	 -4.859	  2.363	 -9.680	-11.954	  1.144	 -4.725	  0.471
       0:09.572	  0.477	 -4.461	 -5.307	  1.938	  1.876	 -4.931	  2.533	 -9.332	-11.810	  1.163	 -4.729	  0.410
       0:09.576	  0.495	 -4.402	 -5.266	  1.899	  1.864	 -4.881	  2.644	 -9.103	-11.652	  1.237	 -4.683	  0.418
       0:09.580	  0.484	 -4.368	 -5.221	  1.887	  1.835	 -4.842	  2.719	 -8.962	-11.541	  1.289	 -4.654	  0.379
       0:09.584	  0.467	 -4.392	 -5.229	  1.908	  1.832	 -4.858	  2.773	 -8.874	-11.497	  1.297	 -4.657	  0.315
       0:09.588	  0.475	 -4.428	 -5.273	  1.922	  1.858	 -4.897	  2.804	 -8.822	-11.482	  1.286	 -4.690	  0.317
